problem_id,seed,experiment_type,iteration_label,compression_rate,iteration_num,iteration_display
2024-I-3,0,base_sum,iteration_1_compression_rate,0.09723577235772357,1,Iteration 2
2024-I-4,0,base_sum,iteration_1_compression_rate,0.23638968481375358,1,Iteration 2
2024-I-5,0,base_sum,iteration_1_compression_rate,0.021656215657120694,1,Iteration 2
2024-I-6,0,base_sum,iteration_1_compression_rate,0.05618661257606491,1,Iteration 2
2024-I-7,0,base_sum,iteration_1_compression_rate,0.07262872628726287,1,Iteration 2
2024-I-8,0,base_sum,iteration_1_compression_rate,0.01544111839507148,1,Iteration 2
2024-I-9,0,base_sum,iteration_1_compression_rate,0.04647483437160091,1,Iteration 2
2024-II-1,0,base_sum,iteration_1_compression_rate,0.2087729039422543,1,Iteration 2
2024-II-10,0,base_sum,iteration_1_compression_rate,0.07170124481327801,1,Iteration 2
2024-II-11,0,base_sum,iteration_1_compression_rate,0.06206783009548897,1,Iteration 2
2024-II-12,0,base_sum,iteration_1_compression_rate,0.08743400211193242,1,Iteration 2
2024-II-13,0,base_sum,iteration_1_compression_rate,0.13753907360045467,1,Iteration 2
2024-II-14,0,base_sum,iteration_1_compression_rate,0.024012158054711245,1,Iteration 2
2024-II-15,0,base_sum,iteration_1_compression_rate,0.02605917955615333,1,Iteration 2
2024-II-2,0,base_sum,iteration_1_compression_rate,0.04330974047859791,1,Iteration 2
2024-II-3,0,base_sum,iteration_1_compression_rate,0.08104196816208394,1,Iteration 2
2024-II-4,0,base_sum,iteration_1_compression_rate,0.12407407407407407,1,Iteration 2
2024-II-5,0,base_sum,iteration_1_compression_rate,0.0586709886547812,1,Iteration 2
2024-II-6,0,base_sum,iteration_1_compression_rate,0.11825192802056556,1,Iteration 2
2024-II-7,0,base_sum,iteration_1_compression_rate,0.036190663005100036,1,Iteration 2
2024-II-8,0,base_sum,iteration_1_compression_rate,0.018153600150496167,1,Iteration 2
2024-II-9,0,base_sum,iteration_1_compression_rate,0.02141203703703704,1,Iteration 2
21,0,base_sum,iteration_1_compression_rate,0.07017376360511743,1,Iteration 2
22,0,base_sum,iteration_1_compression_rate,0.062206572769953054,1,Iteration 2
23,0,base_sum,iteration_1_compression_rate,0.14070006863417983,1,Iteration 2
24,0,base_sum,iteration_1_compression_rate,0.02397922537156749,1,Iteration 2
25,0,base_sum,iteration_1_compression_rate,0.019994710394075643,1,Iteration 2
26,0,base_sum,iteration_1_compression_rate,0.027349359975023416,1,Iteration 2
27,0,base_sum,iteration_1_compression_rate,0.019533206450966643,1,Iteration 2
28,0,base_sum,iteration_1_compression_rate,0.034532721564839414,1,Iteration 2
29,0,base_sum,iteration_1_compression_rate,0.043856244663510055,1,Iteration 2
3,0,base_sum,iteration_1_compression_rate,0.15037593984962405,1,Iteration 2
4,0,base_sum,iteration_1_compression_rate,0.034668921555873554,1,Iteration 2
5,0,base_sum,iteration_1_compression_rate,0.01952362358453729,1,Iteration 2
6,0,base_sum,iteration_1_compression_rate,0.04365719819238218,1,Iteration 2
7,0,base_sum,iteration_1_compression_rate,0.02838221381267739,1,Iteration 2
8,0,base_sum,iteration_1_compression_rate,0.14514123290104813,1,Iteration 2
9,0,base_sum,iteration_1_compression_rate,0.012225424908060828,1,Iteration 2
0,1,backtracking,iteration_1_compression_rate,0.0915707912655553,1,Iteration 2
1,1,backtracking,iteration_1_compression_rate,0.19293325855300056,1,Iteration 2
10,1,backtracking,iteration_1_compression_rate,0.15356901598739023,1,Iteration 2
11,1,backtracking,iteration_1_compression_rate,0.06557074251939417,1,Iteration 2
12,1,backtracking,iteration_1_compression_rate,0.027408486614460024,1,Iteration 2
13,1,backtracking,iteration_1_compression_rate,0.062146892655367235,1,Iteration 2
14,1,backtracking,iteration_1_compression_rate,0.022187156314254292,1,Iteration 2
15,1,backtracking,iteration_1_compression_rate,0.1114040870138431,1,Iteration 2
16,1,backtracking,iteration_1_compression_rate,0.11702954898911352,1,Iteration 2
17,1,backtracking,iteration_1_compression_rate,0.038712340074288074,1,Iteration 2
18,1,backtracking,iteration_1_compression_rate,0.07577497129735936,1,Iteration 2
19,1,backtracking,iteration_1_compression_rate,0.037125367676285874,1,Iteration 2
2,1,backtracking,iteration_1_compression_rate,0.02893091237851277,1,Iteration 2
20,1,backtracking,iteration_1_compression_rate,0.0710405348934392,1,Iteration 2
2024-I-1,1,backtracking,iteration_1_compression_rate,0.13075684380032207,1,Iteration 2
2024-I-10,1,backtracking,iteration_1_compression_rate,0.05957611785991212,1,Iteration 2
2024-I-11,1,backtracking,iteration_1_compression_rate,0.02991218441273326,1,Iteration 2
2024-I-12,1,backtracking,iteration_1_compression_rate,0.026882898677770474,1,Iteration 2
2024-I-13,1,backtracking,iteration_1_compression_rate,0.07372822299651569,1,Iteration 2
2024-I-14,1,backtracking,iteration_1_compression_rate,0.018715633355193464,1,Iteration 2
2024-I-15,1,backtracking,iteration_1_compression_rate,0.04285714285714286,1,Iteration 2
2024-I-2,1,backtracking,iteration_1_compression_rate,0.20277227722772279,1,Iteration 2
2024-I-3,1,backtracking,iteration_1_compression_rate,0.27729257641921395,1,Iteration 2
2024-I-4,1,backtracking,iteration_1_compression_rate,0.22464503042596348,1,Iteration 2
2024-I-5,1,backtracking,iteration_1_compression_rate,0.03354721718510253,1,Iteration 2
2024-I-6,1,backtracking,iteration_1_compression_rate,0.2199563000728332,1,Iteration 2
2024-I-7,1,backtracking,iteration_1_compression_rate,0.09773013871374527,1,Iteration 2
2024-I-8,1,backtracking,iteration_1_compression_rate,0.02430364248546067,1,Iteration 2
2024-I-9,1,backtracking,iteration_1_compression_rate,0.09665666523789113,1,Iteration 2
2024-II-1,1,backtracking,iteration_1_compression_rate,0.21298076923076922,1,Iteration 2
2024-II-10,1,backtracking,iteration_1_compression_rate,0.03967065868263473,1,Iteration 2
2024-II-11,1,backtracking,iteration_1_compression_rate,0.05795847750865052,1,Iteration 2
2024-II-12,1,backtracking,iteration_1_compression_rate,0.14505893019038985,1,Iteration 2
2024-II-13,1,backtracking,iteration_1_compression_rate,0.0932543474106631,1,Iteration 2
2024-II-14,1,backtracking,iteration_1_compression_rate,0.02486874827300359,1,Iteration 2
2024-II-15,1,backtracking,iteration_1_compression_rate,0.026330806228091627,1,Iteration 2
2024-II-2,1,backtracking,iteration_1_compression_rate,0.11607142857142858,1,Iteration 2
2024-II-3,1,backtracking,iteration_1_compression_rate,0.018916857360793286,1,Iteration 2
2024-II-4,1,backtracking,iteration_1_compression_rate,0.12286874154262517,1,Iteration 2
2024-II-5,1,backtracking,iteration_1_compression_rate,0.08073794881967863,1,Iteration 2
2024-II-6,1,backtracking,iteration_1_compression_rate,0.019625,1,Iteration 2
2024-II-7,1,backtracking,iteration_1_compression_rate,0.048723597252818454,1,Iteration 2
2024-II-8,1,backtracking,iteration_1_compression_rate,0.031405189899979015,1,Iteration 2
2024-II-9,1,backtracking,iteration_1_compression_rate,0.0782122905027933,1,Iteration 2
21,1,backtracking,iteration_1_compression_rate,0.1455902047063325,1,Iteration 2
22,1,backtracking,iteration_1_compression_rate,0.06158145311529704,1,Iteration 2
23,1,backtracking,iteration_1_compression_rate,0.21407528641571194,1,Iteration 2
24,1,backtracking,iteration_1_compression_rate,0.07245575221238938,1,Iteration 2
25,1,backtracking,iteration_1_compression_rate,0.04652260073605737,1,Iteration 2
26,1,backtracking,iteration_1_compression_rate,0.08627939573275191,1,Iteration 2
27,1,backtracking,iteration_1_compression_rate,0.018744842221086966,1,Iteration 2
28,1,backtracking,iteration_1_compression_rate,0.07946554149085795,1,Iteration 2
29,1,backtracking,iteration_1_compression_rate,0.018810424548129465,1,Iteration 2
3,1,backtracking,iteration_1_compression_rate,0.05293853746074473,1,Iteration 2
4,1,backtracking,iteration_1_compression_rate,0.009875,1,Iteration 2
5,1,backtracking,iteration_1_compression_rate,0.03023888720895071,1,Iteration 2
6,1,backtracking,iteration_1_compression_rate,0.08174235403151066,1,Iteration 2
7,1,backtracking,iteration_1_compression_rate,0.02560512102420484,1,Iteration 2
8,1,backtracking,iteration_1_compression_rate,0.11532592108131677,1,Iteration 2
9,1,backtracking,iteration_1_compression_rate,0.048520544103211334,1,Iteration 2
0,1,base_sum,iteration_1_compression_rate,0.17942248388001122,1,Iteration 2
1,1,base_sum,iteration_1_compression_rate,0.08864,1,Iteration 2
10,1,base_sum,iteration_1_compression_rate,0.02065625,1,Iteration 2
11,1,base_sum,iteration_1_compression_rate,0.14521800281293953,1,Iteration 2
12,1,base_sum,iteration_1_compression_rate,0.13084702907711757,1,Iteration 2
13,1,base_sum,iteration_1_compression_rate,0.03437792329279701,1,Iteration 2
14,1,base_sum,iteration_1_compression_rate,0.01746109545398848,1,Iteration 2
15,1,base_sum,iteration_1_compression_rate,0.028819068255687974,1,Iteration 2
16,1,base_sum,iteration_1_compression_rate,0.0750771340418238,1,Iteration 2
17,1,base_sum,iteration_1_compression_rate,0.022069839806384696,1,Iteration 2
18,1,base_sum,iteration_1_compression_rate,0.1525987525987526,1,Iteration 2
19,1,base_sum,iteration_1_compression_rate,0.036001190121987506,1,Iteration 2
2,1,base_sum,iteration_1_compression_rate,0.03548108907231736,1,Iteration 2
20,1,base_sum,iteration_1_compression_rate,0.03697294803022438,1,Iteration 2
2024-I-1,1,base_sum,iteration_1_compression_rate,0.21105354058721934,1,Iteration 2
2024-I-10,1,base_sum,iteration_1_compression_rate,0.03854412712046382,1,Iteration 2
2024-I-11,1,base_sum,iteration_1_compression_rate,0.03217049002307588,1,Iteration 2
2024-I-12,1,base_sum,iteration_1_compression_rate,0.05943369778525372,1,Iteration 2
2024-I-13,1,base_sum,iteration_1_compression_rate,0.047411104179663134,1,Iteration 2
2024-I-14,1,base_sum,iteration_1_compression_rate,0.0233451536643026,1,Iteration 2
2024-I-15,1,base_sum,iteration_1_compression_rate,0.042687625211897055,1,Iteration 2
2024-I-2,1,base_sum,iteration_1_compression_rate,0.02480144907342901,1,Iteration 2
2024-I-3,1,base_sum,iteration_1_compression_rate,0.15191986644407346,1,Iteration 2
2024-I-4,1,base_sum,iteration_1_compression_rate,0.33604336043360433,1,Iteration 2
2024-I-5,1,base_sum,iteration_1_compression_rate,0.02235614307931571,1,Iteration 2
2024-I-6,1,base_sum,iteration_1_compression_rate,0.12876530950016551,1,Iteration 2
2024-I-7,1,base_sum,iteration_1_compression_rate,0.18604651162790697,1,Iteration 2
2024-I-8,1,base_sum,iteration_1_compression_rate,0.015641727132151777,1,Iteration 2
2024-I-9,1,base_sum,iteration_1_compression_rate,0.034514216207997564,1,Iteration 2
2024-II-1,1,base_sum,iteration_1_compression_rate,0.18271045677614195,1,Iteration 2
2024-II-10,1,base_sum,iteration_1_compression_rate,0.05885032340348,1,Iteration 2
2024-II-11,1,base_sum,iteration_1_compression_rate,0.025480299576685118,1,Iteration 2
2024-II-12,1,base_sum,iteration_1_compression_rate,0.10511928429423459,1,Iteration 2
2024-II-13,1,base_sum,iteration_1_compression_rate,0.08070519098922625,1,Iteration 2
2024-II-14,1,base_sum,iteration_1_compression_rate,0.055039313795568263,1,Iteration 2
2024-II-15,1,base_sum,iteration_1_compression_rate,0.02647962148252677,1,Iteration 2
2024-II-2,1,base_sum,iteration_1_compression_rate,0.06583774969425193,1,Iteration 2
2024-II-3,1,base_sum,iteration_1_compression_rate,0.028886168910648716,1,Iteration 2
2024-II-4,1,base_sum,iteration_1_compression_rate,0.09654255319148936,1,Iteration 2
2024-II-5,1,base_sum,iteration_1_compression_rate,0.038498326159732185,1,Iteration 2
2024-II-6,1,base_sum,iteration_1_compression_rate,0.028549877427871018,1,Iteration 2
2024-II-7,1,base_sum,iteration_1_compression_rate,0.0198400586044808,1,Iteration 2
2024-II-8,1,base_sum,iteration_1_compression_rate,0.02232957066101444,1,Iteration 2
2024-II-9,1,base_sum,iteration_1_compression_rate,0.03241296518607443,1,Iteration 2
21,1,base_sum,iteration_1_compression_rate,0.043164134864764725,1,Iteration 2
22,1,base_sum,iteration_1_compression_rate,0.033922558922558924,1,Iteration 2
23,1,base_sum,iteration_1_compression_rate,0.05966334714021327,1,Iteration 2
24,1,base_sum,iteration_1_compression_rate,0.08180708180708181,1,Iteration 2
25,1,base_sum,iteration_1_compression_rate,0.062066974595842955,1,Iteration 2
26,1,base_sum,iteration_1_compression_rate,0.08011623080116231,1,Iteration 2
27,1,base_sum,iteration_1_compression_rate,0.031991051454138705,1,Iteration 2
28,1,base_sum,iteration_1_compression_rate,0.012273429244899619,1,Iteration 2
29,1,base_sum,iteration_1_compression_rate,0.01706115583323321,1,Iteration 2
3,1,base_sum,iteration_1_compression_rate,0.1170547514159849,1,Iteration 2
4,1,base_sum,iteration_1_compression_rate,0.05211612451906261,1,Iteration 2
5,1,base_sum,iteration_1_compression_rate,0.032809889742733044,1,Iteration 2
6,1,base_sum,iteration_1_compression_rate,0.11673151750972763,1,Iteration 2
7,1,base_sum,iteration_1_compression_rate,0.06405959031657356,1,Iteration 2
8,1,base_sum,iteration_1_compression_rate,0.12365725705720709,1,Iteration 2
9,1,base_sum,iteration_1_compression_rate,0.05741529722053155,1,Iteration 2
0,2,backtracking,iteration_1_compression_rate,0.1125,1,Iteration 2
1,2,backtracking,iteration_1_compression_rate,0.2121982210927573,1,Iteration 2
10,2,backtracking,iteration_1_compression_rate,0.03507995701915176,1,Iteration 2
11,2,backtracking,iteration_1_compression_rate,0.07289024184001353,1,Iteration 2
12,2,backtracking,iteration_1_compression_rate,0.02276768075859344,1,Iteration 2
13,2,backtracking,iteration_1_compression_rate,0.03529647703723511,1,Iteration 2
14,2,backtracking,iteration_1_compression_rate,0.025335775335775336,1,Iteration 2
15,2,backtracking,iteration_1_compression_rate,0.12577881619937695,1,Iteration 2
16,2,backtracking,iteration_1_compression_rate,0.18818272095332672,1,Iteration 2
17,2,backtracking,iteration_1_compression_rate,0.0083125,1,Iteration 2
18,2,backtracking,iteration_1_compression_rate,0.12504570383912247,1,Iteration 2
19,2,backtracking,iteration_1_compression_rate,0.04321114069219742,1,Iteration 2
2,2,backtracking,iteration_1_compression_rate,0.020434290216160323,1,Iteration 2
20,2,backtracking,iteration_1_compression_rate,0.037868809272918864,1,Iteration 2
2024-I-1,2,backtracking,iteration_1_compression_rate,0.16411682892906815,1,Iteration 2
2024-I-10,2,backtracking,iteration_1_compression_rate,0.00846875,1,Iteration 2
2024-I-11,2,backtracking,iteration_1_compression_rate,0.03371447788801076,1,Iteration 2
2024-I-12,2,backtracking,iteration_1_compression_rate,0.036601974804222,1,Iteration 2
2024-I-13,2,backtracking,iteration_1_compression_rate,0.10461034402059444,1,Iteration 2
2024-I-14,2,backtracking,iteration_1_compression_rate,0.0661319073083779,1,Iteration 2
2024-I-15,2,backtracking,iteration_1_compression_rate,0.08726534753932014,1,Iteration 2
2024-I-2,2,backtracking,iteration_1_compression_rate,0.18091844813935076,1,Iteration 2
2024-I-3,2,backtracking,iteration_1_compression_rate,0.1761904761904762,1,Iteration 2
2024-I-4,2,backtracking,iteration_1_compression_rate,0.20498511904761904,1,Iteration 2
2024-I-5,2,backtracking,iteration_1_compression_rate,0.025397001051291983,1,Iteration 2
2024-I-6,2,backtracking,iteration_1_compression_rate,0.10529202083904579,1,Iteration 2
2024-I-7,2,backtracking,iteration_1_compression_rate,0.1357921207041073,1,Iteration 2
2024-I-8,2,backtracking,iteration_1_compression_rate,0.022937580618024787,1,Iteration 2
2024-I-9,2,backtracking,iteration_1_compression_rate,0.041011563097911985,1,Iteration 2
2024-II-1,2,backtracking,iteration_1_compression_rate,0.031167839877872954,1,Iteration 2
2024-II-10,2,backtracking,iteration_1_compression_rate,0.05326086956521739,1,Iteration 2
2024-II-11,2,backtracking,iteration_1_compression_rate,0.06996842280206082,1,Iteration 2
2024-II-12,2,backtracking,iteration_1_compression_rate,0.032972112372245906,1,Iteration 2
2024-II-13,2,backtracking,iteration_1_compression_rate,0.06552454962910632,1,Iteration 2
2024-II-14,2,backtracking,iteration_1_compression_rate,0.026684392953800862,1,Iteration 2
2024-II-15,2,backtracking,iteration_1_compression_rate,0.01265625,1,Iteration 2
2024-II-2,2,backtracking,iteration_1_compression_rate,0.050969193492557976,1,Iteration 2
2024-II-3,2,backtracking,iteration_1_compression_rate,0.031085928159276393,1,Iteration 2
2024-II-4,2,backtracking,iteration_1_compression_rate,0.20007158196134575,1,Iteration 2
2024-II-5,2,backtracking,iteration_1_compression_rate,0.1697530864197531,1,Iteration 2
2024-II-6,2,backtracking,iteration_1_compression_rate,0.11383601756954612,1,Iteration 2
2024-II-7,2,backtracking,iteration_1_compression_rate,0.1153421633554084,1,Iteration 2
2024-II-8,2,backtracking,iteration_1_compression_rate,0.015281798058913674,1,Iteration 2
2024-II-9,2,backtracking,iteration_1_compression_rate,0.025525410775697362,1,Iteration 2
21,2,backtracking,iteration_1_compression_rate,0.09968425800631484,1,Iteration 2
22,2,backtracking,iteration_1_compression_rate,0.03331385154880187,1,Iteration 2
23,2,backtracking,iteration_1_compression_rate,0.10446166176863478,1,Iteration 2
24,2,backtracking,iteration_1_compression_rate,0.05070202808112324,1,Iteration 2
25,2,backtracking,iteration_1_compression_rate,0.026203858423211303,1,Iteration 2
26,2,backtracking,iteration_1_compression_rate,0.06357506536397413,1,Iteration 2
27,2,backtracking,iteration_1_compression_rate,0.01753125,1,Iteration 2
28,2,backtracking,iteration_1_compression_rate,0.010444123936937385,1,Iteration 2
29,2,backtracking,iteration_1_compression_rate,0.03039680559021712,1,Iteration 2
3,2,backtracking,iteration_1_compression_rate,0.1032215647600263,1,Iteration 2
4,2,backtracking,iteration_1_compression_rate,0.030632772494513533,1,Iteration 2
5,2,backtracking,iteration_1_compression_rate,0.022802237200631004,1,Iteration 2
6,2,backtracking,iteration_1_compression_rate,0.13772749631087064,1,Iteration 2
7,2,backtracking,iteration_1_compression_rate,0.03803353658536585,1,Iteration 2
8,2,backtracking,iteration_1_compression_rate,0.19476472421315053,1,Iteration 2
9,2,backtracking,iteration_1_compression_rate,0.03454976015544356,1,Iteration 2
0,2,base_sum,iteration_1_compression_rate,0.03660949868073879,1,Iteration 2
1,2,base_sum,iteration_1_compression_rate,0.11651770936775901,1,Iteration 2
10,2,base_sum,iteration_1_compression_rate,0.03817468105986261,1,Iteration 2
11,2,base_sum,iteration_1_compression_rate,0.019884088017716628,1,Iteration 2
12,2,base_sum,iteration_1_compression_rate,0.03743416102332581,1,Iteration 2
13,2,base_sum,iteration_1_compression_rate,0.03825995807127883,1,Iteration 2
14,2,base_sum,iteration_1_compression_rate,0.015479210560261426,1,Iteration 2
15,2,base_sum,iteration_1_compression_rate,0.07578209277238404,1,Iteration 2
16,2,base_sum,iteration_1_compression_rate,0.1419841840402588,1,Iteration 2
17,2,base_sum,iteration_1_compression_rate,0.021722082810539525,1,Iteration 2
18,2,base_sum,iteration_1_compression_rate,0.17148014440433212,1,Iteration 2
19,2,base_sum,iteration_1_compression_rate,0.03327719379754922,1,Iteration 2
2,2,base_sum,iteration_1_compression_rate,0.020782918149466194,1,Iteration 2
20,2,base_sum,iteration_1_compression_rate,0.04167837407511473,1,Iteration 2
2024-I-1,2,base_sum,iteration_1_compression_rate,0.07102741988767756,1,Iteration 2
2024-I-10,2,base_sum,iteration_1_compression_rate,0.021741685274415324,1,Iteration 2
2024-I-11,2,base_sum,iteration_1_compression_rate,0.032228954492716254,1,Iteration 2
2024-I-12,2,base_sum,iteration_1_compression_rate,0.016399474375821288,1,Iteration 2
2024-I-13,2,base_sum,iteration_1_compression_rate,0.054842615012106535,1,Iteration 2
2024-I-14,2,base_sum,iteration_1_compression_rate,0.07686274509803921,1,Iteration 2
2024-I-15,2,base_sum,iteration_1_compression_rate,0.09489207095533234,1,Iteration 2
2024-I-2,2,base_sum,iteration_1_compression_rate,0.09393428812131424,1,Iteration 2
2024-I-3,2,base_sum,iteration_1_compression_rate,0.15377906976744185,1,Iteration 2
2024-I-4,2,base_sum,iteration_1_compression_rate,0.18852844381758346,1,Iteration 2
2024-I-5,2,base_sum,iteration_1_compression_rate,0.09049005337214944,1,Iteration 2
2024-I-6,2,base_sum,iteration_1_compression_rate,0.07939508506616257,1,Iteration 2
2024-I-7,2,base_sum,iteration_1_compression_rate,0.06307339449541284,1,Iteration 2
2024-I-8,2,base_sum,iteration_1_compression_rate,0.023747487530707958,1,Iteration 2
2024-I-9,2,base_sum,iteration_1_compression_rate,0.04438722966014418,1,Iteration 2
2024-II-1,2,base_sum,iteration_1_compression_rate,0.03562371694239826,1,Iteration 2
2024-II-10,2,base_sum,iteration_1_compression_rate,0.049059139784946235,1,Iteration 2
2024-II-11,2,base_sum,iteration_1_compression_rate,0.027226027397260273,1,Iteration 2
2024-II-12,2,base_sum,iteration_1_compression_rate,0.13538728574528097,1,Iteration 2
2024-II-13,2,base_sum,iteration_1_compression_rate,0.1232409381663113,1,Iteration 2
2024-II-14,2,base_sum,iteration_1_compression_rate,0.023745837654893825,1,Iteration 2
2024-II-15,2,base_sum,iteration_1_compression_rate,0.02192960243099519,1,Iteration 2
2024-II-2,2,base_sum,iteration_1_compression_rate,0.06482106684672519,1,Iteration 2
2024-II-3,2,base_sum,iteration_1_compression_rate,0.0539136664875515,1,Iteration 2
2024-II-4,2,base_sum,iteration_1_compression_rate,0.07988862711501392,1,Iteration 2
2024-II-5,2,base_sum,iteration_1_compression_rate,0.032795698924731186,1,Iteration 2
2024-II-6,2,base_sum,iteration_1_compression_rate,0.06445904954499494,1,Iteration 2
2024-II-7,2,base_sum,iteration_1_compression_rate,0.14861641221374045,1,Iteration 2
2024-II-8,2,base_sum,iteration_1_compression_rate,0.03917784425359452,1,Iteration 2
2024-II-9,2,base_sum,iteration_1_compression_rate,0.033440773569701855,1,Iteration 2
21,2,base_sum,iteration_1_compression_rate,0.03780046933468637,1,Iteration 2
22,2,base_sum,iteration_1_compression_rate,0.034336091562910835,1,Iteration 2
23,2,base_sum,iteration_1_compression_rate,0.12677850923763007,1,Iteration 2
24,2,base_sum,iteration_1_compression_rate,0.025384935497295046,1,Iteration 2
25,2,base_sum,iteration_1_compression_rate,0.04001191421763304,1,Iteration 2
26,2,base_sum,iteration_1_compression_rate,0.02989705260188972,1,Iteration 2
27,2,base_sum,iteration_1_compression_rate,0.019801980198019802,1,Iteration 2
28,2,base_sum,iteration_1_compression_rate,0.08073993471164309,1,Iteration 2
29,2,base_sum,iteration_1_compression_rate,0.024002000166680557,1,Iteration 2
3,2,base_sum,iteration_1_compression_rate,0.06162117452440033,1,Iteration 2
4,2,base_sum,iteration_1_compression_rate,0.043577483155835685,1,Iteration 2
5,2,base_sum,iteration_1_compression_rate,0.041047467897850236,1,Iteration 2
6,2,base_sum,iteration_1_compression_rate,0.05377662019304428,1,Iteration 2
7,2,base_sum,iteration_1_compression_rate,0.03371833084947839,1,Iteration 2
8,2,base_sum,iteration_1_compression_rate,0.19357589539511086,1,Iteration 2
9,2,base_sum,iteration_1_compression_rate,0.08658327201373558,1,Iteration 2
0,3,backtracking,iteration_1_compression_rate,0.15315001740341108,1,Iteration 2
1,3,backtracking,iteration_1_compression_rate,0.14834794335805798,1,Iteration 2
10,3,backtracking,iteration_1_compression_rate,0.015665796344647518,1,Iteration 2
11,3,backtracking,iteration_1_compression_rate,0.04423720707795313,1,Iteration 2
12,3,backtracking,iteration_1_compression_rate,0.03987792472024415,1,Iteration 2
13,3,backtracking,iteration_1_compression_rate,0.04105456453305351,1,Iteration 2
14,3,backtracking,iteration_1_compression_rate,0.02627984483418019,1,Iteration 2
15,3,backtracking,iteration_1_compression_rate,0.08999695956217696,1,Iteration 2
16,3,backtracking,iteration_1_compression_rate,0.17682926829268292,1,Iteration 2
17,3,backtracking,iteration_1_compression_rate,0.03512028512028512,1,Iteration 2
18,3,backtracking,iteration_1_compression_rate,0.16366612111292964,1,Iteration 2
19,3,backtracking,iteration_1_compression_rate,0.025324038775732492,1,Iteration 2
2,3,backtracking,iteration_1_compression_rate,0.04470314318975553,1,Iteration 2
20,3,backtracking,iteration_1_compression_rate,0.049224612306153076,1,Iteration 2
2024-I-1,3,backtracking,iteration_1_compression_rate,0.18800420904945633,1,Iteration 2
2024-I-10,3,backtracking,iteration_1_compression_rate,0.015107212475633527,1,Iteration 2
2024-I-11,3,backtracking,iteration_1_compression_rate,0.017600061754602648,1,Iteration 2
2024-I-12,3,backtracking,iteration_1_compression_rate,0.037828054298642534,1,Iteration 2
2024-I-13,3,backtracking,iteration_1_compression_rate,0.09739605812113365,1,Iteration 2
2024-I-14,3,backtracking,iteration_1_compression_rate,0.11468682505399568,1,Iteration 2
2024-I-15,3,backtracking,iteration_1_compression_rate,0.06067069558004503,1,Iteration 2
2024-I-2,3,backtracking,iteration_1_compression_rate,0.06639531925718646,1,Iteration 2
2024-I-3,3,backtracking,iteration_1_compression_rate,0.18694955964771817,1,Iteration 2
2024-I-4,3,backtracking,iteration_1_compression_rate,0.19852104664391354,1,Iteration 2
2024-I-5,3,backtracking,iteration_1_compression_rate,0.050502257856418764,1,Iteration 2
2024-I-6,3,backtracking,iteration_1_compression_rate,0.09771402958314657,1,Iteration 2
2024-I-7,3,backtracking,iteration_1_compression_rate,0.14858415526566973,1,Iteration 2
2024-I-8,3,backtracking,iteration_1_compression_rate,0.019123371128786596,1,Iteration 2
2024-I-9,3,backtracking,iteration_1_compression_rate,0.08589824120603015,1,Iteration 2
2024-II-1,3,backtracking,iteration_1_compression_rate,0.028287887219439808,1,Iteration 2
2024-II-10,3,backtracking,iteration_1_compression_rate,0.11427472104655637,1,Iteration 2
2024-II-11,3,backtracking,iteration_1_compression_rate,0.0165,1,Iteration 2
2024-II-12,3,backtracking,iteration_1_compression_rate,0.10577758470894874,1,Iteration 2
2024-II-13,3,backtracking,iteration_1_compression_rate,0.10842332613390929,1,Iteration 2
2024-II-14,3,backtracking,iteration_1_compression_rate,0.10648322653599698,1,Iteration 2
2024-II-15,3,backtracking,iteration_1_compression_rate,0.03194267729190384,1,Iteration 2
2024-II-2,3,backtracking,iteration_1_compression_rate,0.029025261546312835,1,Iteration 2
2024-II-3,3,backtracking,iteration_1_compression_rate,0.031151003167898626,1,Iteration 2
2024-II-4,3,backtracking,iteration_1_compression_rate,0.10042796005706134,1,Iteration 2
2024-II-5,3,backtracking,iteration_1_compression_rate,0.09323747472478094,1,Iteration 2
2024-II-6,3,backtracking,iteration_1_compression_rate,0.15412445730824892,1,Iteration 2
2024-II-7,3,backtracking,iteration_1_compression_rate,0.05595819989887072,1,Iteration 2
2024-II-8,3,backtracking,iteration_1_compression_rate,0.01670981407389974,1,Iteration 2
2024-II-9,3,backtracking,iteration_1_compression_rate,0.02443842420137713,1,Iteration 2
21,3,backtracking,iteration_1_compression_rate,0.12491838955386289,1,Iteration 2
22,3,backtracking,iteration_1_compression_rate,0.053519668737060044,1,Iteration 2
23,3,backtracking,iteration_1_compression_rate,0.17737350767481525,1,Iteration 2
24,3,backtracking,iteration_1_compression_rate,0.061356297093649086,1,Iteration 2
25,3,backtracking,iteration_1_compression_rate,0.04630425440481306,1,Iteration 2
26,3,backtracking,iteration_1_compression_rate,0.05574077932902688,1,Iteration 2
27,3,backtracking,iteration_1_compression_rate,0.025900783289817233,1,Iteration 2
28,3,backtracking,iteration_1_compression_rate,0.03591824466486324,1,Iteration 2
29,3,backtracking,iteration_1_compression_rate,0.019417475728155338,1,Iteration 2
3,3,backtracking,iteration_1_compression_rate,0.15424430641821946,1,Iteration 2
4,3,backtracking,iteration_1_compression_rate,0.0559650824442289,1,Iteration 2
5,3,backtracking,iteration_1_compression_rate,0.043180358289915066,1,Iteration 2
6,3,backtracking,iteration_1_compression_rate,0.03814031180400891,1,Iteration 2
7,3,backtracking,iteration_1_compression_rate,0.08161829375549692,1,Iteration 2
